,label,text,hashtag,id,follower_count,friends_count,country,retweet_count,favorite_count
1378,none,wadhwa started contacting journalists that follow me on twitter to tell them how disappointed he is in them. #stopwadhwa2015,stopwadhwa2015,13857342,19172,797,,16,29
1379,none,Australia wins at having the most attractive chefs. #mkr http://t.co/S0MCrlafGn,mkr,42357934,824,602,,0,0
1380,none,@mhoye been there,,13857342,19170,797,United States,0,0
1381,none,OAPI will focus on creating technical solutions for online abuse. http://t.co/Gh10Nt5rEB,,13857342,19170,797,,196,143
1382,none,"That's called karma, Kat. #mkr",mkr,26459797,411,401,,0,2
1383,sexism,@JaydotCortes Call me old fashioned..call me sexist..but I feel a WOMAN needs to know how to throw down in the kitchen. And a MAN provides.,,930620467,19820,258,,0,0
1384,none,"Hey guys. Look at this little cutie, trying to bully me. :P https://t.co/IMyjQjVyRz",,13857342,19170,797,United States,0,6
1385,sexism,"RT @TheHaterNation: Courtesy of our friend @tonyarko, the Hairman of the Board. #PatriciaArquette #EqualPay http://t.co/kCKrnbaAi8",PatriciaArquette,2756873076,1796,1857,,3,0
1386,none,Kat and Andre make me want to punch happy things 😡 #mkr,mkr,497757752,68,126,,0,2
1387,none,"@devesine @CrashOverrideNW eh, this is turning into more of a legal concern.",,13857342,19170,797,,0,0
1388,none,You know...kudos to #MKR for being able to stretch out a show....over a month onto the show and we still dont have final teams...,MKR,26373938,1153,701,,0,2
1389,none,"RT @arozenbachs: Pete Evans says his critics will eat humble pie. Although the humble pie will be made from raw mammoth, acorns and grass. …",,1269648894,54,315,,8,0
1390,sexism,@moderncomments Liberals suddenly consider ISIS a threat.,,2756873076,1796,1858,,0,0
1391,none,RT @colonelkickhead: Manu looks terrible tonight #MKR,MKR,973811635,209,163,,2,0
1392,sexism,RT @ChrisFelipe__: Call me sexist but I won't watch OITNB cause all the main characters are women,,930620467,19820,258,,1,0
1393,none,We are passionate about this. We have the experience &amp; are surrounded by a great &amp; supportive industry. Thank you for all your support. ❤️😘,,13857342,19172,797,,1,26
1394,none,#MKR did they even have chickens back in caveman times Pete?,MKR,1955720384,613,246,,0,2
1395,none,@TimOfLegend just heard about yesterday. Well done. :),,13857342,19170,797,,0,13
1396,none,So happy to hear #mkr playing ready to run by @onedirection made my day! #hungrycampers,mkr,2820779388,6,28,,0,2
1397,sexism,"RT @TiquanGray: Im not sexist but females now are trying to say that they're better than men, when they went through so much history saying…",,930620467,19819,258,,1,0
1398,none,@vengarioth i broke up with a dude when i was a teenager by forkbombing his server.,,13857342,19170,797,United States,0,2
1399,none,Instant Restaurant round 47. #mkr,mkr,24825958,1562,1461,,4,2
1400,sexism,There just horrible #lemontarts #MKR,lemontarts,1408681645,105,234,,2,3
1401,none,"@MyersNFL oh, gosh. i hope you feel better. :(",,13857342,19172,797,United States,0,0
1402,sexism,"Whut @RebeL_BLacC Btw Im no Sexist, I jus mean same woman barking in da office, is same one kneeling or submitting in da bedroom..!",,930620467,19820,258,,0,0
1403,none,"""Chickeny thing"". Technical terminology here #mkr",mkr,52374272,552,98,,0,1
1404,none,gee they maybe should have put in lemon juice in the curd #mkr bye bye South Africans,mkr,23699500,1670,1649,,0,1
1405,none,I think a 3 is more than adequate. I don't want the Sif Ifrikans to go out. #MKR,MKR,112959280,246,258,,0,0
1406,none,"I am grumpy over having to argue about if CNAMEs are allowed to have underscores.

It's in the freaking RFC. 😤",,13857342,19170,797,United States,1,14
1407,none,Gozleme. Pronounce it properly puh-lease!!! #mkr,mkr,253813472,2121,1285,,0,0
1408,none,"@xmjEE ugh, what did he do this time?",,13857342,19172,797,United States,0,0
1409,none,"@Senboz ... literally no idea what you are talking about. i block eggs, though. &lt;3",,13857342,19172,797,,0,0
1410,sexism,RT @1LukeStidham1: I'm not sexist but I don't like the fact of a women coach in the NBA. I don't think men should coach in the WNBA. Let us…,,930620467,19819,258,,2,0
1411,none,"I've seen the mod claim that I doxxed them, but I have no idea who they even are. Screencap in case deleted. http://t.co/rDLrReymVg",,13857342,19172,797,United States,3,6
1412,none,"@0xjared @m_m_myers @Zython86 @ChrisWarcraft :P fwiw, i'm usually pretty careful about calling for the head of anyone.",,13857342,19170,797,,0,0
1413,none,#MKR. A one? Kat and Andre. How does it feel to be the most despised people in Australia?,MKR,187138183,1153,2039,Australia,3,5
1414,none,@GentlerMouse not giving the talk. just going to be there for the fireworks. :),,13857342,19172,797,,0,1
1415,none,.@pdlmma just general abuse. Not necessarily gamergate specific.,,13857342,19170,797,United States,0,1
1416,none,"#mkr Vicki &amp; Celine ""our strategy should be kick ass"" no, your strategy should be COOK FOOD",mkr,20908942,173,489,,0,1
1417,sexism,"If you talk the talk, you gotta walk the walk!! Do the girls know the recipe for humble pie??? #MKR",MKR,3037268654,22,86,,0,3
1418,none,"I try not to talk down to misogynists, but they really do seem to have trouble with basic concepts and vocabulary",,930620467,19820,258,,0,2
1419,none,@manymanywords so um. how did you keep from laughing or hanging up? i'm in awe.,,13857342,19170,797,United States,0,0
1420,none,@Kethounet jesus that looks ugly,,13857342,19172,797,United States,0,0
1421,none,"Congratulations, Illinois, on becoming the 15th state to reach marriage equality! #marriageequality #dabears",marriageequality,930620467,19819,258,,3,0
1422,sexism,"RT @ElliottVKay Call me sexist, but I'm just not comfortable with ladies reffing football.",,930620467,19820,258,,0,0
1423,none,#teamRobertandLynzey #MKR,teamRobertandLynzey,18133726,212,0,,0,0
1424,none,RT @AdaChuu: Kat and Andre are so awful wtf is wrong with you two? #MKR,MKR,97637281,29,111,,1,0
1425,none,How can someone fuck up cous cous for fuck sake. I can make that shit with my eyes closed #mkr,mkr,752800226,143,148,,2,9
1426,none,@tmclaughbos @mattstratton needs to rename the bot to something_ebooks and this wouldn't be a problem.,,13857342,19172,797,,0,0
1427,sexism,@tonygoz1e @AmyJoRyan I need...twit blocked me.,,2756873076,1796,1858,,0,0
1428,none,@omglazerkittens oof. yeah. i used to work out of the Isilon office.,,13857342,19172,797,United States,0,0
1429,sexism,"Pretty sure reverse moves the bus, not the land. @LiamMacL45 I'm not sexist but this female bus driver can't reverse property.",,930620467,19820,258,,0,0
1430,none,"@UnoriginalJohn @Queer_Dalek @VK_HM it ends after a day at the most (but will be stopping soon, since i'm shutting them down for maint)",,13857342,19172,797,United States,0,0
1431,sexism,"RT @asredasmyhair: And what rights would those be? From what I can tell.. we have the same, if not MORE rights then men. #FemFreeFriday htt…",FemFreeFriday,2756873076,1796,1858,,3,0
1432,none,Wait for Twitter to go in meltdown #mkr,mkr,769193119,106,363,,0,1
1433,none,Throwback to when vivek offered to show me around SU to shut me up. https://t.co/DoMBsoijp3,,13857342,19172,797,United States,2,1
1434,sexism,Sucks to have the smile wiped off your own face huh Kat? She in a glass house should not throw stones. #mkr  #mkr2015,mkr,110916831,12,0,,1,2
1435,none,"I wished Kat and Andre would have left. Damn it, I can't stand them. #MKR",MKR,93402197,113,0,,0,0
1436,none,@bibulb @Vodage please untag me from all of this. it's spamming my notifications.,,13857342,19172,797,United States,0,0
1437,none,@mykitchenrules YESSSSSS #MKR #MKR2015,MKR,66562646,275,1164,,2,0
1438,none,Sometimes I feel like Olivia Pope.,,13857342,19172,797,,0,3
1439,sexism,RT @FG2k20z3: Im not sexist but women do not belong on ESPN as analyst or commentators!!!,,930620467,19820,258,,1,0
1440,none,@sibbysoyabean OH NOES,,13857342,19170,797,,0,0
1441,sexism,RT @Ademich2 i mean no disrespect by this but girls are much more difficult to coach than boys for me #notSexist,notSexist,930620467,19819,258,,0,0
1442,none,@stweet_heart did @Channel7 just edit your tweet on screen? #mkr,mkr,769193119,106,363,,0,0
1443,none,In what world would you not be disappointed with that? #MKR,MKR,54522269,717,1507,,2,2
1444,none,@LukeD131286 http://t.co/vGIkABdNOw,,930620467,19819,258,,0,0
1445,none,@Alicia_1386 did you mean sudden death. . They should suffer slowly I would say #katandandre #mkr,katandandre,201303134,59,63,,0,0
1446,sexism,RT @itsbariecool @Mccheesy904 it happens vice versa but men are smarter naturally #NotSexist,NotSexist,930620467,19820,258,,0,0
1447,none,"Bonus points in this thread. Unreal. Harassment from GamerGate did make abuse more of a topic, I suppose. http://t.co/98FNXeb9nW",,13857342,19170,797,,4,12
1448,none,Use ketchup #mkr,mkr,32337025,76,441,,0,1
1449,none,Listening to @twoscooters talk about how harassment is important. And how we are going to help you through it.,,13857342,19172,797,,7,25
1450,none,"@GCMayhem Sorry, I don't converse with people that talk to me while hashtagging hate groups. Kindly go fuck yourself.",,13857342,19172,797,United States,0,5
1451,none,@Lovemycoffeetoo explained it at the end of last nights show (in about 1 minute) #mkr,mkr,33026792,582,1315,,0,0
1452,none,@a_man_in_black WHY AM I NOT ON THE LIST,,13857342,19172,797,,0,7
1453,sexism,Kat you don't look suspicious at all!  #MKR,MKR,431658017,870,768,,0,0
1454,none,"""How embarrassing"" is right . . . I would be embarrassed to be you two as well #MKR",MKR,72971775,353,564,,0,0
1455,none,I RUN FASTER WHEN I WEAR THESE http://t.co/YwfGj6vMtV,,13857342,19170,797,,1,25
1456,none,"Yo @wadhwa, we're going to save the world - and social media - from people like *YOU*. #stopwadhwa2015",stopwadhwa2015,13857342,19170,797,,5,15
1457,none,how can they be ur a mum and dad after 5 days at a dinner table honestly #mkr,mkr,20731075,88,0,,0,0
1458,sexism,"So ... #Kat's food was about as pleasant as Kat, which is to say ... NOT. Suffer in ya jocks Kat! #MKR #SmugBitch",Kat,719655337,136,417,,0,3
1459,none,"@Spacekatgal @danielpunkass hehehe. ""at this level""",,13857342,19172,797,United States,2,5
1460,none,"#mkr Boy, @FourinHandyou sure know how to dish out an insult ""your sausage was a little short of fat..."" Glad they weren't male contestants!",mkr,60572195,162,481,,0,0
1461,sexism,".@knux1995  Most Democrats now avoid ""liberal"" like it's diseased.  Stop propping up ""feminism"" w/ credit for the Women's Rights Movement...",,2756873076,1796,1858,,1,0
1462,sexism,@TooPawned Or grab a camera...,,2756873076,1796,1858,,0,0
1463,sexism,@colinfassnidge you've lost yr credibility- 7 for that junk main? Marking models soft after acting tough so long? Poor show #MKR #sellingout,MKR,424617920,1077,1693,,0,0
1464,none,@cheeseplus @obfuscurity wsp is... sigh. but i'm just using docker in aws with a grafana image. fuck configuring this crap.,,13857342,19172,797,United States,0,1
1465,none,@gavinatkinson @karinjiri @devinteske i miss sysinstall. :(,,13857342,19170,797,,0,0
1466,sexism,0 women care bout ur preferences @Mickeyzor call me sexist or whatever but I think muscular female bodies look awful and are such a turn off,,930620467,19820,258,,1,3
1467,sexism,RT @carlyfreddy: I'm so not sexist but girls cannot wrap burritos at chipotle..... I think it's known fact. COME ON LADIES STEP IT UP,,930620467,19820,258,,1,0
1468,none,"Uh. This is what /angry looks like with undead. It's supposed to be fist in air, not slapping my own butt. http://t.co/YGzCldXqWQ",,13857342,19172,797,,0,5
1469,none,Time to cheer on twinners @helenaandvikki on #mkr! Learn more about them here: http://t.co/t0cKsvGbN7,mkr,1920668550,5560,58,,1,2
1470,sexism,"RT @polotek: ""...and one that his law firm previously sponsored told him that he need not send in a check this year."" &lt;-- Wow.",,930620467,19819,258,,25,0
1471,sexism,RT @Te4m_NiGhtM4Re: Dont even get me started on females man. Im not sexist but the gaming community does tend to be a bit more friendly to …,,930620467,19820,258,,1,0
1472,none,@drskyskull @jvdgoot @srhbutts ok - i have to say that i at least love how they are sticking to the correct pronoun.,,13857342,19170,797,,0,4
1473,none,It is so hard not answering questions. Darn it. @SheriRubin needs to take my phone away from me. :P,,13857342,19170,797,United States,0,4
1474,sexism,Not dumb blondes...mmm...perhaps just delusions of adequacy? #MKR,MKR,166873656,172,1466,,0,2
1475,none,@dgbattaglia Impossible usually.,,2756873076,1796,1857,,0,0
1476,sexism,RT @AlexWithAnEx I'm not sexist but I can't stand feminists,,930620467,19819,258,,0,1
1477,none,@GentlerMouse http://t.co/qYgaRbGQDP,,13857342,19172,797,,0,0
1478,none,@JaysonElliot oh! that's walking distance from my apartment. hm. i might head over.,,13857342,19172,797,United States,0,0
1479,sexism,"RT @lewisinho @OdemwingPlay If you have a vagina, don't try and be funny.",,930620467,19820,258,,0,0
1480,sexism,RT @Mbrew87 Call me sexist or whatever you'd like but I can not listen to a female calling or analyze a mens college basketball game.,,930620467,19820,258,,0,0
1481,none,The reason why Katie &amp; Nikki cooked the main was all in the name. #MKR,MKR,526411749,104,257,,0,0
1482,sexism,#mkr Dumb blondes with pretty faces ? Well you got that half right girls :),mkr,337995180,65,110,,0,3
1483,none,"As a reminder, assistance requests are private. You can be anon, but I need to know situation, pref w/location. PGP: http://t.co/NwgZLY9G6r",,13857342,19170,797,,5,6
1484,none,"I would try the main course, but I would never touch the liver from the entree #MKR",MKR,1328903425,73,622,,0,0
1485,none,RT @a_man_in_black: @freebsdgirl link btw https://t.co/bnNDBC5ob4,,13857342,19170,797,,1,0
1486,sexism,"RT @jamesy_cuv: The best part of a woman's body is their hands, simply because they can make sandwiches and clean shit with them #notsexist",notsexist,930620467,19819,258,,2,0
1487,none,Sure Kat.  Because nobody else worked hard in the competition.   #FFS  #mkr,FFS,38645535,986,397,,0,1
1488,sexism,RT @vonnegot fuck women! i mean i'm not sexist but like...fuck women,,930620467,19820,258,,0,0
1489,none,Pete eating... #mkr http://t.co/3wcIykPqX3,mkr,129635846,26,72,,0,0
1490,none,#MKR Rigged! So so bloody rigged!!!,MKR,34172656,236,1558,,0,0
1491,sexism,@mykitchenrules if the vapid duo of conceit get through tonight I'm not watching again #suicideblondes #mkr,suicideblondes,261162002,104,324,,1,1
1492,sexism,RT @BudLightBro FUCK. I'm not sexist but I have a girl in my recruit school AGAIN. Son of a bitch.,,930620467,19820,258,,0,0
1493,none,"@luizpsc no one is perfect. We all make mistakes, and then we have to apologize for them. Celebrities aren't special.",,13857342,19170,797,,0,1
1494,sexism,"@VCR_Blog Picked the Ducks to win Cup before season...but that was thinking Gibson would be great. Might pick Hawks nows, but...Ducks in it.",,2756873076,1796,1857,,0,0
