,id,text,geo,description,likes,retweet_counts,lang
3279,1572180214808985602,RT @MaryJoeSoto: 9.CERDITA. Por fin directoras españolas haciendo thrillers de género. Peliculón sobre el bulling y la gordofobia que desem…,Donostia,,0,6,es
3280,1572179876396027911,RT @otongkoil: cool kids https://t.co/AdksB8UAYb,,#Another Airdrop,0,1405,en
3281,1572179351495393281,"@mariabergesg Que belleza , ahí mismo dañaron las disculpas, al parecer querían sonido , si hubiesen sido sinceros , jamás Ud habría hecho este post ,son descarados y sinvergüenzas, continúan jugando con la moral de esa humilde colaboradora, creo que deberían ser procesados por acoso y bulling",Santo Domingo,"Madre de tres, la política es mi pasión, quiero un mejor pais pero para tod@s..",0,0,es
3282,1572178441142734848,"@desquinlivan @sprinkles785 Scanning around here is simple..in calf or not n calf!!.I have dates so they have to be min of 7 wks in any event..once they are 2 months plus he can scan them externally from side of crush,thus no tails out for a few days + I saw her bulling twice in last 6 wks n any event🤷‍♂️","mountbellew,co galway",Ai technician dovea genetics Technical sales kiernan milling stewarts feeds Bord bia weanling producer of d yr 2008.ventured n2 d world of contract rearing,2,0,en
3283,1572178318363099138,"RT @ppalgaengi: ""유난히 한국이 연예인들에게 엄격하고, 사이버괴롭힘(Cyber Bulling)이 심한 것"" 같은 소리 보면 이제 그냥 웃기다.

앰버 허드가 당한 사이버불링도 다 한국인들이 저질렀나 보지? 라파엘 라시드 씨는 아무런 근거…",,스윙재즈와 린디합을 좋아하는 웹개발 노동자.,0,864,ko
3284,1572178278802419712,@mhezzy @dope_fights_ They were bulling the boys unprovoked  one of the girls already told the truth how it started 😂😂😂,,I like females only you gay niggas gonna get blocked every time.. SC:Traww513,1,0,en
3285,1572178135763804163,@a8hnw8snj tomara q tu sofra bulling,floripa,• @figueirensefc,0,0,es
3286,1572177350757867521,"De nuevo os hago participe de mi gran ilusión. POR FIN EL DIA 28 A LAS 18 HORAS DIOS MEDIANTE ESTARE EN MADRID, EN EL CONGRESO DE LOS DIPUTADOS PARA DAR A CONOCER MI PROYECTO ERRADICAR EL BULLING Y LA VIOLENCIA DE GÉNERO.  SÍ SE PUEDE, OS PROMETO Q SE PUEDE. 
YO ESTOY POR ELL@S",,"Soy unica . me encanta escribir. soy polifacética, me gusta la política,dibujo a carboncillo. Soy Puericultora y técnica administrativa.",8,2,es
3287,1572176646567780353,@elchiringuitotv @CarmeBarcelo Bueno con tanto bulling que recibió que esperas ahora mamen,,,0,0,es
3288,1572176546827309056,@Brekkietweets @RobBurl How is telling the truth bulling,,,0,0,en
3289,1572174765971881987,"Quan t están fent bulling i tens uns jefes de merda i no ho pots demostrar , que Fas?...... impotencia i malestar sabent que sempre ells tenen les de guanyar......aquest mon es una merda","Navarcles, España",Carpe diem....,0,0,ca
3290,1572174690923184132,@dani_mndzz @pupuzzito deja de hacer bulling😭🤣🤣🤣,mtz🧉,si entras aquí sales con buenos gustos musicales🚮 ig de la minita: dssruiz.,1,0,es
3291,1572174334277611520,"@FulvioCapitanio @wagensberg Bé, defensem els que fan bulling, doncs 👍",,Jo vinc d'un silenci. Torno al silenci,3,0,ca
3292,1572173348884340736,@CVasilenko And  maybe you should remember  none of us are perfect and calling  his wife horrible names a women/mother you have never met would be like us calling yo mother names it’s trolling bulling and bloody rude. Take your hate and go  follow someone else . I don’t have the time 4 U .,"UK, ","Momma, Actress,presenter,author,All inquiries email    chad@daddytheagency.com.              insta :danniellawestbrook_73 snap:dwestbrooktv",0,0,en
3293,1572172965701115910,@IltonMonarca @g1 Continua sendo o apoiador de fascista vitima de bulling,,,0,0,pt
3294,1572172531142107136,@ExileNations Back to the bulling I see,,"Cant game for shit, but still loads it up!😂😂

https://t.co/wXlBZ3WmA0


insta gamermummy1",1,0,en
3295,1572170284106407939,Me la pones tan gorda que si la mando a primaria le harían bulling,"Arbo, España",A veces me llaman Nazario,1,0,es
3296,1572168825361301506,Los padres de niños que sufren Bulling metanlos a defensa personal. Que aprendan a defenderse y se defiendan.  #AR20S,En el planeta tierra...,"Pues cuando me bloquean una, tengo la otra... 😝. Y siempre... cada trabajo es un retrato de la persona que lo hizo.",0,0,es
3297,1572168670045929477,"Mapuches floggers , Hippies  con Osde, Guevaristas con IPhone, Kirchneristas  vacacionando en EEUU. La izquierda  es tan opa  que se hace  bulling  sola 
@LLibertadAvanza",Base Naval Punta Indio,"Volando en el aire-Instructor-Piloto- «Ante mare undae»
#JuntosporlaLibertad",7,0,es
3298,1572166750720098305,@BJP4India @narendramodi Modi jee wanted that be strong our country to any cost. But our internal opposition party doing bulling. But Indian and India are very satisfied with PM. Becouse PM are very honest men. This know to opposition also.,"New Delhi, India",veteran,0,0,en
3299,1572165321016102913,"@estoyencaos Un pequeño sumario de lo que te van a cobrar en terapia de tanto bulling que vas a sufrir, cuidadito donde te metes chaval. Que los famosos no son un juego, te tienen asi, tomaquetomaquetomaquetoma https://t.co/ojd7Q8POHd",,Más vale tarde porque en la mañana estoy durmiendo.,1,0,es
3300,1572162104874110976,RT @daratista_inul: Ya mending Adam nya Inul lah 😅 Adam Levine mau ga disuruh istrinya begini? 🤭 https://t.co/8bnMPJxfLi,,#Another Airdrop,0,8879,in
3301,1572160873573261313,@KittoQuinnzel @VTuberTweeter U cant let that slide either  u need to get everyone to report him for bulling &amp; herasment,,"Im a professional chef with 4 degrees. #uprising #vtuber fox  degenerate who likes anime .videogames books and kdrama's
 follow lucky_kitsune on i.g  ^^.",0,0,en
3302,1572159271512449028,@mollie1865 What is this awfulness? Just give it a rest and grow the hell up! This is open bulling and needs to be stopped,"Loulé, Portugal",Royal Navy veteran 💛⚓ Love Travelling ❤ Love food 💜 Love animals 💙,1,0,en
3303,1572159084329316352,"@KonstantinKisin I started off excited about Meghan in the royal family. But it really was her lying, bulling, narcissist, celebrity seeking and hypocritical behaviour whilst using the race card all the whole as a convenient cover that put me off her. She just wasn’t suitable for royal life.",,"mother, massage therapist, tired of woke agendas & narratives, corruption and tyranny under the guise of “democracy”",63,2,en
3304,1572154623745753089,RT @detikcom: Gubernur Papua Lukas Enembe memiliki kekayaan Rp 33 miliar berdasarkan LHKPN periode 2021. Tapi belakangan ditemukan setoran…,,#Another Airdrop,0,760,in
3305,1572154495156781056,RT @txtdarigajelas: https://t.co/L4fJWy8dEl,,#Another Airdrop,0,150,und
3306,1572154374734123009,RT @wonderofscience: This is not a time-lapse video. Amazing footage of a river of lava moving at an incredible speed captured by photograp…,,#Another Airdrop,0,32845,en
3307,1572154235881672704,"RT @idextratime: Manchester City mengirimkan secara khusus, Mario Pafundi (bagian dari tim medis klub) untuk membantu tim medis timnas Norw…",,#Another Airdrop,0,78,in
3308,1572153933854023680,"RT @recehtapisayng: Semoga udah gede nanti bisa jadi orang sukses yah dek🤲

Credit @86netmedia https://t.co/NomJeslXv9",,#Another Airdrop,0,1640,in
3309,1572153172172443649,Это был бы female bulling https://t.co/fWMvotjJBV,пиздец где я,19 lvl / хотела сделать арт-аккаунт получился личный блог / люблю СпанчБоб / она/ты / закрытка @punk_plankton,2,0,cs
3310,1572150329143357441,RT @CSPerfectShot: THE OFFICIAL TRAILER OF CHAINSAW MAN IS HERE https://t.co/nC2Ms7r9vO,,#Another Airdrop,0,16100,en
3311,1572150059336355841,"RT @Timobros: Cecep A Rachman, most known as Assassin from Raid 2  &amp;  The Sushi Assassin from John Wick 3 , is not only the humblest guy I’…",,#Another Airdrop,0,1110,en
3312,1572149249714057217,RT @thepanturas: https://t.co/OI3jRGsT8s,,#Another Airdrop,0,643,und
3313,1572148754861461504,"@Nikgaturro Tus ""bromitas son sinónimo de bulling"" y no se debe hacer en ningun medio que se dice respetable",,"Caminar, empatia con los niños y adultos mayores, tejer, viajar y soñar",0,0,es
3314,1572146664370053121,"@matiasdijulioDG @re_indignado @CALAMUCHITANO @Nikgaturro Creo que todo comunicador debería hacerse responsable de su trabajo, según los límites de su honestidad intelectual y conciencia, sin que los Malbones patoteros de la vida vengan a censurar, amenazar y difamar cuando no les gusta un chiste. Estoy harta del bulling barrabrava K.","Buenos Aires, Argentina","Gorila de nacimiento y por opción. No voto y bloqueo a peronistas, a socios o defensores de peronistas, a ex-peronistas y a futuros peronistas.",0,0,es
3315,1572145305423863811,Νέο περιστατικό bulling σε σχολείο στον Πύργο: Μπούκαραν στο προαύλιο και χτύπησαν μαθητή Γυμνασίου! https://t.co/oGBKaan2AQ,,"Ειδήσεις για την δικαιοσύνη, την άμυνα, την ασφάλεια και τη διπλωματία.",0,0,el
3316,1572143591090458624,"RT @Puthutea: Persoalan judi yg paling serius adalah menguras duit masyarakat kecil. Anak2 SMP, ibu2 di pasar, bapak2 yg suka minum kopi di…",,#Another Airdrop,0,1403,in
3317,1572143140391485441,"RT @pendakilawas: Vibes GTA san andreas di Batang, jawa tengah https://t.co/5yPlUXPrKA",,#Another Airdrop,0,1786,in
3318,1572142703139508225,"RT @mynameisrossa: Menjawab pertanyaan netizen, aku sukanya yang sipit2, udah itu aja  😁.",,#Another Airdrop,0,2929,in
3319,1572142401413840896,"RT @iirman_: Reza Arap dan Adam Levine selingkuh jadi inget kata² Raditya dika: ""kalau pernah diselingkuhin pacar/pasangan, langsung putusi…",,#Another Airdrop,0,21619,in
3320,1572142233251610625,"RT @ripbotttt: imbas dari berita reza arap dan adam levine pasti cewe makin beranggapan bahwa semua cwo sma aja, padahalkan ada juga yg smk…",,#Another Airdrop,0,14199,in
3321,1572142093681979394,RT @ndagels: 😹 https://t.co/QkIcz0MGmg,,#Another Airdrop,0,6130,und
3322,1572141950907842560,RT @tololmeroket: Tenaga surya https://t.co/aOl1qjkRx1,,#Another Airdrop,0,7446,in
3323,1572141850080997376,RT @_mardial_: https://t.co/deHSokaXh8,,#Another Airdrop,0,368,und
3324,1572141176853270529,RT @ndagels: Dek :) https://t.co/prZ7oqnrpk,,#Another Airdrop,0,4020,und
3325,1572140840692383744,"RT @jayakabajay: Problematika hidup manusia:

          █          　　
          █　        
          █　        
          █…",,#Another Airdrop,0,4660,in
3326,1572140385144827905,RT @samsuil_: Adam Suseno &gt; Adam Levine https://t.co/jkRF36VqHN,,#Another Airdrop,0,8503,in
3327,1572140324335816705,RT @fullmoonfolks: (((sahabat polisi))) https://t.co/ubnKABaMm4,,#Another Airdrop,0,1771,in
3328,1572140209071857664,@larazon_es El bulling es lo q hace el PP y el 90% de la prensa de este país al PSOE..,,Jd93,2,0,es
3329,1572139737410052097,"RT @ndugumuzana: @GailMontminy @DashTheBaptist As you clutch for straws and asinine comments, here is Parliament siding with Her and Her hu…","Slough, South East",“first publication out soon”(POET) https://t.co/NLhChnSJGd https://t.co/PhobqRo2SA,0,2,en
3330,1572138758761316354,"@GailMontminy @DashTheBaptist As you clutch for straws and asinine comments, here is Parliament siding with Her and Her husband on the bulling and mistreatment they were getting, especially from the British Press https://t.co/EtPILUS5eK",United Kingdom,"Enhance and develop your logical thinking skills in all you do to better your chances, decisions, and outcomes in life!",4,2,en
3331,1572137877345112064,"@moblake18 @Mr_H_aze @ADHDfella Not rumors.

Listen to her at Oprah the compare to the British law. Easy proven.

Bulling was stated by the person that was the object and the court. Do they lie you mean? 

About the press, two wrongs doesn’t make one right.",,"Rättspatos är min ledstjärna.

Det är viktigare vad man säger än vem som säger det.

⚛️ 🌍

 🇺🇦🇲🇲 🕊",0,0,en
3332,1572136479404728321,RT @txtdaribandung: VIP https://t.co/Oh8oatRxO5,,#Another Airdrop,0,500,und
3333,1572136366733131778,RT @rememberpersib: 🤭🤭🤭🤭 https://t.co/f3hrTgdyQ6,,#Another Airdrop,0,139,und
3334,1572132188690292737,they were also bulling me and making fun of my accent bc i can’t speak sotho for long without adding english phrases. heh wethu. i hope i never i see them again.,🇧🇹,"1, 2, 3, 4 rings in my bank account bitch @warriors  || come get it back in blood.💙",0,0,en
3335,1572131408151453696,"@_rocio_600 A cualquier cosa le llamáis crak, una tía que se apartó de sus hijos y los dejó con su supuesto maltratador, una mujer que permite que le hagan bulling a sus hijos tantos por redes sociales que en los programas, y que no se de golpe de pecho que bastante hizo llorar a su madre.","Alicante, España",amante de los animales,0,0,es
3336,1572128696739463168,@NewshubPolitics Get over it falsehub maybe ask some serious questions about labour bulling minorities mps or are you afraid jacinda will stop the checks flowing in,"Napier ,new zealand ","Biden is a senile prick democrats are paedophiles Trudeau is a nazi Jacindas a tyrant ,lefties and easily offended people can whistle. 🚫dms
I 100% follow back",1,0,en
3337,1572128605848875008,RT @txtdaribandung: waduhh https://t.co/Erdob9P44A,,#Another Airdrop,0,381,en
3338,1572126889430360066,Even if you talk shit about me like bulling or rumors i will not be hurted i've learned to love myself,,𝑭𝒆𝒎𝒎𝒆 𝒅𝒖 𝑺𝒖𝒅 💋,0,0,en
3339,1572125584884649987,RT @Paulble97017800: @MrRightke We have been bulling apoko but his God is now awake ma brothers zake ni kama wameanza kijitokeza,,"God fearing person,,,Reggae Music  my game,, #Reggae G""""  #Harrison #EasyMan county 038,, Kenya is my tribe 🇰🇪🇰🇪",0,1,en
3340,1572125521235910657,"RT @MoixVerd: @IDavid1988 @perezlozano @najat_driouech Els que fan bulling a l escola també troben beneits per fer el seu mal , a profesors…",,,0,1,ca
3341,1572125455230308352,"@IDavid1988 @perezlozano @najat_driouech Els que fan bulling a l escola també troben beneits per fer el seu mal , a profesors em refereix. Profesors que els encubtrixen",,,0,1,ca
3342,1572125355355394049,"Cada vez que leo un caso de bulling pienso ""que HDLGP estos niñatos acosadores"" pero lo siguiente que pienso es ""y que HDLGP deben de ser sus padres""",,"Aprendiz de guitarrista. Madridista. Científico. De izquierdas. Defensor de lo público. Antineoliberal, antiquimiofobia (#StopPseudociencias) y anticulé.",0,0,es
